4
2910
-1	-1	-1	-1	-1	2	-1	-1	-1	11	9	-1	-1	-1	-1	7
-1	7	-1	-1	6	-1	-1	-1	16	-1	-1	14	-1	-1	-1	-1
-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1
-1	-1	-1	-1	12	-1	10	-1	-1	2	-1	13	16	8	-1	3
-1	-1	7	-1	-1	-1	3	10	8	-1	6	-1	-1	11	14	12
-1	-1	14	16	-1	5	13	-1	-1	15	3	2	-1	4	-1	-1
12	-1	-1	-1	-1	-1	16	9	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	6	2	-1	-1	8	-1	-1	-1	13	1	-1	-1	-1	16
6	-1	5	-1	-1	12	-1	-1	9	-1	-1	-1	-1	7	-1	-1
11	16	-1	12	4	3	-1	6	-1	-1	7	-1	-1	2	-1	10
2	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	6	-1	5	-1	14
-1	-1	-1	15	13	-1	-1	16	-1	-1	-1	8	9	-1	6	-1
-1	-1	-1	14	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	11	-1
-1	-1	3	4	-1	-1	-1	7	13	14	10	-1	-1	-1	5	1
-1	13	16	-1	14	9	-1	-1	-1	-1	8	12	2	-1	-1	-1
-1	6	-1	11	-1	15	12	5	1	-1	-1	-1	10	-1	-1	4
