4
2390
10	-1	-1	12	-1	-1	13	6	14	-1	-1	-1	-1	-1	-1	-1
13	-1	-1	11	-1	12	-1	-1	7	-1	10	15	-1	-1	-1	-1
-1	6	1	-1	-1	-1	-1	11	-1	16	-1	-1	-1	-1	-1	-1
-1	-1	-1	9	-1	15	-1	1	-1	12	-1	3	-1	14	5	-1
-1	-1	3	-1	-1	5	-1	-1	-1	1	-1	-1	11	4	16	10
11	-1	8	-1	-1	2	-1	-1	-1	9	-1	-1	7	-1	3	-1
-1	-1	-1	-1	-1	13	-1	10	-1	3	-1	-1	15	-1	-1	-1
15	-1	-1	14	-1	-1	-1	16	-1	-1	-1	4	-1	-1	-1	-1
3	-1	-1	-1	-1	4	2	-1	-1	6	-1	1	12	-1	-1	-1
-1	1	-1	10	6	11	-1	-1	-1	-1	-1	-1	8	-1	9	13
-1	15	12	-1	-1	8	-1	7	-1	-1	9	-1	-1	6	2	-1
-1	5	7	-1	-1	-1	3	-1	-1	-1	2	13	-1	-1	15	1
-1	-1	10	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	6	8
5	16	-1	1	9	10	-1	-1	12	4	8	-1	-1	-1	-1	-1
12	13	-1	15	-1	-1	-1	-1	-1	14	11	-1	-1	16	-1	-1
-1	11	-1	-1	13	-1	16	15	-1	2	-1	-1	-1	9	-1	-1
