4
2223
-1	-1	5	-1	7	-1	-1	-1	-1	-1	6	-1	12	-1	11	-1
-1	7	14	-1	-1	6	-1	-1	-1	-1	4	-1	-1	-1	-1	5
16	15	6	-1	-1	-1	-1	-1	1	11	-1	3	-1	-1	-1	-1
4	-1	12	10	-1	-1	16	-1	14	-1	-1	5	-1	8	-1	3
13	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1
3	-1	-1	8	15	-1	-1	-1	7	-1	16	-1	-1	-1	-1	13
-1	-1	16	-1	-1	12	-1	-1	-1	15	13	-1	8	-1	5	10
-1	-1	1	-1	-1	-1	2	-1	-1	5	-1	-1	-1	-1	16	-1
-1	-1	15	14	-1	-1	3	10	11	-1	-1	16	9	-1	-1	-1
-1	16	-1	-1	-1	-1	-1	2	-1	7	14	15	-1	-1	13	6
10	4	-1	-1	14	-1	-1	9	6	12	-1	8	-1	-1	-1	15
-1	-1	-1	13	-1	7	-1	8	-1	-1	-1	-1	-1	10	-1	-1
12	-1	-1	4	-1	-1	-1	6	-1	14	-1	-1	-1	15	-1	-1
5	-1	7	-1	-1	4	10	1	2	-1	-1	-1	-1	-1	-1	-1
-1	6	8	-1	13	5	9	-1	-1	-1	15	12	-1	7	-1	-1
-1	-1	-1	-1	-1	2	-1	-1	-1	10	-1	-1	-1	12	1	-1
