4
2563
-1	-1	8	4	-1	-1	3	2	-1	-1	1	-1	13	15	-1	6
-1	11	-1	1	14	8	-1	12	-1	-1	13	-1	-1	-1	10	-1
13	-1	-1	-1	-1	15	-1	-1	-1	2	-1	-1	8	-1	-1	-1
-1	-1	-1	7	11	-1	-1	-1	-1	-1	15	6	4	14	16	1
8	-1	-1	-1	2	5	-1	-1	-1	12	-1	-1	-1	10	6	-1
-1	-1	16	-1	12	4	10	7	11	-1	3	-1	-1	-1	2	-1
-1	-1	-1	-1	-1	3	-1	-1	16	13	-1	10	-1	-1	-1	-1
-1	5	-1	-1	-1	-1	15	-1	-1	7	-1	-1	1	-1	12	-1
-1	-1	11	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	1	5
1	7	-1	8	15	-1	-1	9	-1	-1	-1	2	-1	-1	3	-1
-1	-1	10	2	6	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1
12	-1	-1	-1	-1	-1	-1	13	4	15	9	3	16	-1	7	2
-1	8	7	-1	-1	6	-1	10	-1	9	-1	-1	-1	3	-1	-1
-1	2	-1	-1	-1	7	-1	-1	5	11	6	13	-1	-1	-1	-1
-1	-1	3	11	9	-1	13	-1	-1	14	-1	7	6	5	4	16
-1	-1	-1	-1	-1	-1	11	-1	-1	-1	-1	8	-1	13	-1	-1
