4
2251
15	14	-1	-1	-1	-1	-1	16	-1	3	-1	-1	-1	-1	7	12
-1	-1	-1	6	-1	13	-1	-1	-1	2	-1	-1	-1	11	-1	-1
-1	11	13	-1	3	-1	-1	12	6	1	10	-1	9	-1	-1	-1
12	-1	3	-1	6	-1	10	5	4	-1	-1	-1	-1	-1	14	-1
-1	10	-1	-1	-1	16	-1	-1	2	-1	-1	6	-1	-1	-1	8
9	-1	16	-1	12	-1	-1	11	-1	-1	5	-1	1	-1	2	-1
13	-1	15	-1	-1	9	-1	-1	-1	-1	8	3	-1	5	-1	11
2	3	-1	-1	8	1	-1	-1	-1	4	-1	-1	-1	13	-1	-1
8	-1	9	1	16	-1	2	-1	12	13	-1	-1	11	-1	-1	-1
11	12	10	-1	1	5	-1	-1	-1	14	-1	-1	-1	8	4	-1
-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	14	6	-1	-1
-1	-1	6	-1	-1	-1	11	9	-1	-1	-1	-1	5	-1	-1	15
-1	-1	5	-1	-1	-1	-1	-1	11	16	-1	8	-1	-1	-1	-1
-1	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	3
7	13	-1	14	-1	-1	5	-1	-1	15	3	-1	8	16	10	2
-1	-1	-1	16	-1	7	8	10	1	-1	-1	-1	-1	15	-1	-1
