4
2570
-1	-1	-1	-1	-1	-1	8	3	-1	-1	-1	6	-1	-1	10	5
15	-1	-1	-1	6	13	-1	5	-1	-1	-1	-1	-1	-1	11	2
-1	-1	3	7	-1	-1	16	11	-1	12	4	10	-1	9	-1	-1
-1	11	-1	-1	12	10	-1	-1	-1	14	-1	-1	-1	15	-1	-1
14	-1	-1	3	-1	-1	15	-1	1	6	-1	7	-1	-1	8	-1
-1	13	-1	4	-1	12	-1	9	16	-1	-1	3	-1	-1	14	10
-1	-1	6	-1	-1	-1	-1	-1	4	-1	-1	8	-1	2	3	16
-1	8	-1	-1	-1	16	-1	7	-1	-1	-1	-1	-1	-1	-1	4
13	-1	5	-1	-1	-1	1	-1	14	4	2	-1	9	-1	12	15
7	-1	-1	-1	2	6	-1	-1	5	-1	-1	-1	16	14	-1	11
12	-1	16	-1	15	3	-1	-1	-1	-1	-1	-1	-1	8	-1	-1
-1	1	-1	-1	4	-1	-1	-1	9	-1	-1	-1	-1	-1	5	-1
-1	-1	11	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1	-1
-1	9	2	-1	11	5	-1	-1	12	-1	6	1	4	-1	-1	13
5	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1	7
10	-1	-1	-1	-1	9	-1	14	-1	2	-1	-1	5	-1	-1	-1
