4
2534
-1	-1	6	-1	9	12	-1	-1	-1	11	8	-1	7	14	-1	-1
7	-1	1	-1	-1	13	-1	-1	-1	15	-1	16	-1	-1	6	-1
-1	12	2	-1	-1	-1	3	-1	10	9	14	-1	-1	13	-1	-1
11	15	-1	10	6	-1	-1	-1	2	12	-1	-1	-1	-1	-1	-1
-1	-1	-1	12	11	7	-1	-1	-1	10	2	3	5	-1	-1	15
-1	8	-1	6	-1	4	-1	16	-1	-1	-1	-1	-1	11	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	4	14
-1	-1	5	2	-1	-1	1	-1	16	-1	-1	7	9	-1	-1	3
-1	11	-1	16	-1	9	13	-1	-1	-1	-1	-1	4	-1	-1	-1
8	-1	-1	9	3	5	6	10	-1	-1	-1	-1	11	15	-1	13
-1	2	10	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1
12	-1	7	-1	-1	1	-1	-1	-1	2	-1	14	-1	-1	-1	-1
4	-1	-1	-1	-1	14	11	1	-1	-1	-1	-1	15	2	-1	-1
-1	6	8	-1	-1	-1	15	-1	14	-1	-1	10	-1	4	12	11
3	-1	-1	7	-1	6	16	-1	-1	-1	-1	-1	-1	-1	-1	1
16	-1	-1	-1	10	-1	-1	-1	7	-1	-1	-1	6	8	-1	-1
