4
2943
-1	-1	-1	-1	-1	7	-1	-1	-1	-1	16	8	4	6	9	-1
-1	-1	6	-1	9	-1	-1	-1	-1	2	14	-1	-1	15	13	12
-1	10	2	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	11	-1
-1	-1	-1	9	-1	-1	-1	3	-1	-1	15	4	-1	-1	10	-1
4	-1	-1	3	15	-1	-1	-1	7	10	13	-1	1	-1	-1	11
-1	-1	14	-1	-1	-1	-1	12	-1	15	-1	-1	-1	-1	-1	-1
15	9	-1	8	-1	-1	-1	14	-1	12	4	6	-1	-1	16	13
-1	5	-1	-1	-1	-1	-1	9	2	-1	-1	16	-1	-1	3	-1
9	15	-1	5	2	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	12	1	-1	11	-1	-1	10	-1	-1	2	-1	8
-1	-1	-1	12	-1	14	6	-1	4	-1	-1	-1	-1	-1	-1	-1
-1	8	-1	-1	-1	-1	-1	10	-1	-1	1	14	12	7	-1	16
10	1	-1	4	11	-1	-1	-1	6	-1	-1	12	-1	-1	-1	-1
-1	13	11	16	10	-1	8	-1	9	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	3	-1	-1	-1	13	-1	-1	-1	11	1	-1
-1	2	8	-1	5	-1	16	-1	1	-1	-1	-1	-1	3	-1	4
