4
2237
-1	7	-1	-1	-1	12	-1	-1	-1	-1	-1	9	-1	-1	-1	-1
-1	-1	9	-1	-1	3	1	14	10	-1	-1	-1	2	-1	-1	13
-1	-1	10	-1	-1	-1	-1	11	4	-1	-1	-1	-1	-1	-1	6
8	6	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	9	11	3	7
2	-1	-1	-1	-1	-1	12	-1	-1	-1	7	-1	11	13	-1	8
-1	-1	-1	10	-1	14	-1	4	9	-1	6	-1	1	-1	-1	16
6	12	-1	-1	13	-1	3	10	-1	-1	5	-1	-1	15	-1	-1
13	16	-1	-1	-1	-1	-1	7	-1	4	2	-1	-1	-1	-1	-1
4	10	-1	-1	15	16	-1	1	13	-1	-1	-1	-1	2	-1	5
-1	-1	-1	1	-1	-1	2	5	11	-1	4	-1	-1	12	-1	-1
15	-1	-1	5	-1	-1	7	-1	14	16	10	-1	-1	8	6	-1
-1	8	12	13	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	13	-1	-1	-1	1	3	4	-1	-1	11
-1	5	-1	11	-1	-1	-1	6	-1	2	-1	12	-1	10	-1	-1
1	-1	-1	-1	14	9	10	-1	-1	-1	16	-1	-1	-1	12	-1
-1	-1	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	13	9	-1	1
