4
2561
5	6	-1	-1	-1	-1	4	-1	-1	13	-1	1	-1	15	-1	8
-1	1	-1	-1	-1	15	2	13	11	-1	7	-1	-1	-1	3	6
-1	-1	-1	-1	-1	-1	-1	-1	3	-1	8	-1	-1	-1	-1	-1
-1	-1	-1	-1	11	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1
8	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	10	-1
-1	-1	-1	16	2	1	13	11	9	-1	14	-1	15	-1	4	-1
-1	-1	15	-1	-1	8	-1	14	13	-1	10	-1	-1	-1	-1	5
-1	12	-1	-1	4	-1	-1	-1	15	-1	-1	7	-1	-1	8	13
-1	-1	9	-1	-1	-1	-1	10	-1	8	11	-1	1	14	-1	-1
12	-1	-1	14	-1	11	-1	-1	-1	3	-1	-1	-1	13	-1	-1
-1	4	-1	-1	12	-1	8	3	-1	-1	-1	10	-1	16	5	-1
-1	3	-1	-1	16	5	-1	-1	4	15	-1	-1	8	2	9	-1
-1	13	8	-1	6	14	-1	-1	-1	4	-1	-1	12	-1	15	-1
3	-1	11	-1	-1	12	-1	1	2	-1	13	-1	14	-1	-1	-1
-1	-1	-1	10	-1	-1	9	-1	-1	-1	-1	-1	-1	4	6	-1
2	-1	-1	-1	-1	-1	-1	-1	-1	9	12	-1	-1	5	-1	-1
