4
2602
15	-1	-1	13	10	8	-1	7	-1	-1	11	-1	-1	1	-1	3
-1	-1	-1	16	-1	3	-1	-1	-1	-1	14	15	2	-1	4	-1
-1	-1	-1	1	5	6	-1	9	-1	-1	8	-1	-1	11	16	10
-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	9	-1
2	-1	15	-1	-1	-1	-1	5	1	-1	16	-1	-1	12	-1	-1
-1	-1	4	-1	6	12	-1	3	14	-1	-1	5	-1	13	-1	-1
3	-1	14	-1	8	-1	-1	-1	-1	10	-1	-1	4	-1	-1	7
1	-1	-1	5	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	8	-1
-1	7	3	-1	12	5	11	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	14	-1	-1	10	-1	-1	9	-1	-1	13	3	-1	-1
-1	1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	10	-1	2	12
9	8	10	-1	-1	-1	2	-1	-1	-1	-1	13	14	-1	-1	1
-1	10	13	2	3	7	-1	-1	16	-1	15	9	-1	-1	11	-1
-1	-1	-1	4	-1	9	-1	13	-1	-1	-1	-1	-1	-1	12	-1
5	16	-1	-1	4	2	-1	-1	3	6	-1	10	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	7	-1	-1	-1	15
