4
2456
-1	-1	10	16	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	12
-1	-1	-1	-1	11	12	15	-1	-1	-1	-1	2	-1	8	7	-1
15	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	14	11	-1	10	16
-1	-1	-1	8	14	13	-1	-1	1	-1	-1	4	6	-1	-1	-1
-1	-1	-1	-1	6	-1	8	-1	4	-1	2	5	15	11	-1	-1
-1	-1	1	-1	-1	-1	-1	-1	16	-1	-1	-1	10	-1	9	-1
-1	9	-1	4	-1	-1	-1	7	-1	-1	-1	15	-1	12	-1	-1
-1	-1	-1	3	1	9	-1	11	-1	-1	7	-1	-1	-1	-1	14
14	13	12	-1	-1	-1	16	-1	-1	8	11	-1	-1	7	-1	6
7	-1	4	6	-1	-1	-1	2	14	16	-1	-1	-1	15	1	-1
-1	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1
16	11	-1	-1	12	-1	10	-1	9	-1	-1	-1	5	-1	14	13
-1	12	6	-1	5	15	-1	-1	-1	-1	1	-1	-1	-1	8	2
1	14	-1	-1	-1	-1	4	-1	-1	10	5	9	-1	-1	-1	-1
-1	5	-1	-1	2	-1	3	-1	6	14	-1	-1	1	10	11	15
-1	-1	9	7	-1	-1	13	-1	2	-1	-1	-1	-1	-1	-1	-1
