4
2978
12	14	-1	15	-1	-1	4	-1	-1	-1	-1	9	5	-1	-1	-1
-1	-1	8	-1	-1	10	-1	15	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	10	4	12	-1	7	-1	13	-1	16	-1	6	-1	3	-1
6	2	-1	-1	16	-1	-1	-1	5	-1	-1	-1	-1	-1	8	12
16	-1	-1	8	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	6	-1	-1	-1	-1	14	-1	-1	4	-1	-1	10	13
-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	12	-1	6	-1	2
-1	12	-1	7	-1	15	-1	5	-1	1	-1	-1	-1	-1	-1	-1
9	-1	-1	-1	10	3	16	-1	-1	-1	12	-1	-1	-1	13	14
-1	-1	-1	5	8	13	-1	6	-1	2	-1	14	7	12	-1	15
-1	10	-1	-1	9	-1	-1	-1	-1	-1	1	-1	2	-1	-1	3
-1	1	13	2	-1	-1	14	-1	15	-1	-1	-1	-1	-1	11	-1
-1	9	-1	3	13	-1	-1	12	8	4	-1	-1	-1	-1	16	5
-1	-1	-1	-1	-1	-1	-1	-1	11	-1	5	13	-1	4	2	10
-1	-1	7	-1	-1	-1	-1	11	-1	14	3	10	12	-1	-1	-1
-1	11	2	-1	-1	-1	6	-1	-1	-1	9	-1	-1	15	-1	-1
