4
2388
-1	3	7	15	-1	-1	6	-1	4	-1	-1	-1	-1	-1	-1	-1
-1	-1	14	9	-1	1	-1	10	-1	-1	-1	-1	-1	3	-1	6
11	2	-1	-1	-1	-1	-1	16	-1	-1	14	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	9	13	10	16
-1	-1	4	-1	1	10	-1	8	-1	-1	-1	-1	6	-1	-1	-1
-1	-1	6	-1	-1	-1	7	-1	-1	-1	1	-1	-1	14	9	-1
10	-1	1	-1	6	-1	3	-1	8	16	-1	11	-1	-1	7	-1
7	-1	-1	5	-1	-1	-1	14	-1	-1	-1	4	-1	2	-1	-1
14	6	13	1	11	2	-1	-1	-1	5	-1	-1	10	-1	-1	-1
8	-1	2	-1	15	14	-1	-1	10	-1	-1	-1	-1	16	-1	-1
-1	-1	-1	-1	3	-1	-1	-1	9	1	-1	2	13	-1	-1	5
-1	-1	5	-1	-1	8	9	6	-1	15	3	7	-1	-1	-1	4
-1	-1	16	12	-1	-1	-1	-1	-1	11	-1	-1	-1	-1	3	-1
13	-1	-1	-1	-1	-1	1	-1	3	-1	-1	5	4	-1	-1	15
5	-1	-1	-1	10	-1	-1	2	-1	-1	-1	12	-1	-1	-1	-1
15	-1	-1	-1	-1	12	11	3	-1	14	-1	8	-1	-1	-1	13
