4
2525
4	-1	-1	-1	-1	2	-1	-1	-1	8	-1	15	5	-1	14	-1
-1	15	-1	-1	-1	3	-1	12	-1	13	4	-1	-1	9	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	1	7	-1	-1	6
-1	7	-1	-1	-1	-1	10	6	-1	5	-1	11	-1	-1	15	3
-1	-1	15	-1	-1	-1	3	-1	-1	-1	-1	8	4	-1	-1	-1
5	13	-1	-1	-1	10	4	11	-1	6	-1	-1	-1	-1	-1	-1
-1	6	-1	-1	-1	-1	13	-1	10	-1	-1	7	-1	-1	-1	-1
11	-1	2	-1	14	-1	-1	15	-1	-1	-1	-1	6	-1	7	5
14	-1	1	11	-1	12	-1	-1	-1	-1	2	-1	9	16	5	4
-1	-1	-1	-1	9	-1	-1	-1	-1	16	-1	-1	10	15	-1	-1
13	-1	-1	-1	-1	14	-1	-1	-1	7	6	-1	-1	1	12	-1
-1	-1	-1	6	10	-1	15	-1	14	4	-1	-1	-1	3	-1	-1
-1	-1	16	-1	-1	7	14	2	1	3	5	-1	-1	-1	9	-1
-1	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	16
-1	-1	-1	4	-1	6	-1	3	-1	-1	15	14	-1	-1	11	10
7	8	6	5	4	-1	-1	-1	-1	-1	16	12	-1	-1	-1	-1
