4
2405
-1	5	-1	-1	13	-1	-1	1	-1	-1	-1	-1	6	10	-1	-1
1	12	16	4	-1	-1	8	-1	11	13	-1	-1	-1	-1	-1	5
-1	-1	-1	-1	11	-1	5	-1	14	-1	-1	-1	-1	-1	-1	-1
2	-1	-1	-1	-1	4	-1	7	-1	-1	-1	12	-1	-1	8	-1
-1	-1	13	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	4	-1	14
16	-1	-1	2	-1	-1	-1	11	7	4	-1	9	-1	15	12	-1
9	-1	6	-1	-1	-1	-1	-1	15	10	11	-1	7	-1	2	-1
4	-1	8	-1	-1	2	9	-1	13	-1	-1	-1	-1	-1	-1	-1
-1	16	-1	-1	5	8	-1	-1	-1	-1	4	6	9	-1	-1	15
14	-1	-1	12	2	-1	-1	-1	-1	-1	-1	5	-1	-1	13	7
8	-1	-1	-1	-1	-1	-1	-1	-1	12	9	-1	-1	-1	1	-1
10	6	-1	-1	1	-1	11	-1	-1	-1	15	-1	-1	2	5	-1
-1	-1	9	-1	8	-1	-1	2	-1	-1	-1	-1	11	12	-1	-1
-1	-1	12	-1	-1	-1	14	13	6	16	1	10	2	-1	3	-1
7	13	-1	14	9	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	10
-1	-1	-1	-1	-1	11	4	15	12	-1	-1	-1	13	-1	-1	-1
