4
2436
-1	-1	16	-1	-1	-1	-1	-1	-1	1	-1	13	-1	-1	10	-1
-1	9	2	-1	14	3	-1	10	-1	-1	-1	5	-1	-1	7	-1
-1	-1	1	-1	-1	-1	11	-1	12	14	10	-1	-1	-1	2	-1
-1	-1	5	-1	7	12	9	-1	15	2	-1	-1	-1	6	1	13
-1	10	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	11	-1	15
-1	-1	8	-1	9	11	-1	-1	13	-1	-1	-1	12	14	-1	16
-1	-1	9	3	-1	-1	-1	-1	8	-1	15	-1	-1	5	-1	-1
-1	-1	-1	-1	6	2	13	12	-1	16	-1	14	-1	-1	-1	-1
13	8	-1	-1	-1	10	14	-1	-1	-1	5	-1	2	-1	-1	-1
15	-1	-1	9	-1	-1	-1	-1	10	7	-1	-1	11	-1	-1	-1
10	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	11	8	-1	-1	4
14	3	7	-1	-1	-1	-1	-1	6	-1	-1	8	-1	-1	-1	1
6	-1	-1	-1	5	7	-1	-1	-1	3	-1	-1	-1	2	12	-1
-1	-1	-1	-1	-1	16	-1	-1	-1	-1	11	1	-1	-1	-1	-1
2	-1	-1	11	-1	13	8	-1	-1	15	-1	-1	4	7	-1	14
16	5	-1	4	-1	-1	-1	-1	-1	6	-1	12	-1	-1	-1	-1
