4
2623
-1	10	11	-1	-1	-1	6	-1	-1	-1	5	4	-1	-1	3	-1
4	-1	8	16	-1	9	-1	-1	-1	-1	-1	-1	2	-1	-1	5
-1	6	-1	7	10	8	-1	12	15	-1	-1	-1	13	1	-1	-1
-1	-1	-1	9	-1	1	-1	-1	-1	-1	-1	3	-1	15	6	-1
16	12	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	15	2	-1	-1
9	-1	-1	13	-1	-1	-1	-1	5	-1	12	8	10	14	-1	-1
5	-1	-1	-1	-1	-1	7	-1	10	-1	9	15	-1	16	8	-1
-1	-1	-1	-1	-1	6	2	15	-1	7	-1	-1	5	12	13	-1
-1	2	-1	-1	-1	-1	-1	-1	1	6	-1	-1	-1	5	-1	13
-1	-1	-1	8	-1	-1	1	-1	13	-1	-1	10	-1	-1	-1	-1
-1	-1	-1	-1	3	7	-1	9	-1	4	-1	-1	-1	-1	-1	11
-1	-1	-1	-1	-1	14	11	-1	-1	-1	-1	-1	-1	6	16	-1
-1	14	15	-1	7	5	-1	10	-1	-1	11	-1	-1	-1	-1	-1
2	-1	-1	11	-1	-1	-1	16	14	-1	-1	-1	-1	-1	10	6
12	-1	-1	-1	6	-1	-1	-1	-1	9	-1	7	14	13	-1	-1
-1	9	-1	-1	-1	12	14	-1	-1	1	-1	-1	-1	7	15	-1
