4
2230
16	2	-1	-1	-1	-1	-1	-1	12	8	-1	-1	4	-1	-1	-1
-1	-1	-1	6	10	-1	2	12	-1	11	15	-1	-1	-1	-1	5
3	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	11	-1
-1	-1	12	11	-1	4	-1	5	-1	16	-1	-1	14	-1	-1	3
15	3	-1	-1	-1	6	-1	11	8	-1	-1	12	-1	-1	-1	10
-1	-1	-1	8	-1	-1	7	1	15	-1	16	-1	-1	4	-1	11
-1	-1	-1	14	12	8	-1	9	-1	-1	-1	-1	-1	16	-1	1
9	-1	-1	-1	-1	-1	-1	15	-1	-1	14	-1	-1	5	12	-1
12	-1	-1	-1	-1	-1	-1	14	3	9	-1	11	7	-1	-1	-1
2	-1	10	-1	7	-1	-1	-1	6	-1	5	8	-1	12	-1	-1
-1	16	4	-1	8	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	-1	-1	5	-1	1	-1	-1	-1	-1	7	4	6	8	14	15
-1	-1	2	-1	-1	-1	10	4	-1	13	9	7	-1	6	1	-1
-1	-1	16	15	11	-1	-1	-1	-1	-1	-1	-1	-1	9	8	-1
10	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	7	-1	-1
-1	-1	-1	-1	9	14	-1	-1	-1	-1	11	6	-1	-1	-1	-1
