4
2572
-1	7	-1	-1	-1	8	-1	-1	3	-1	1	-1	-1	16	-1	10
-1	-1	-1	5	-1	-1	-1	-1	-1	2	-1	16	12	-1	3	-1
-1	-1	8	-1	-1	-1	11	16	-1	5	6	-1	-1	-1	-1	-1
10	9	6	-1	-1	-1	-1	-1	7	4	8	-1	14	-1	13	15
8	-1	16	14	4	15	-1	-1	-1	-1	-1	1	-1	-1	10	-1
-1	2	-1	6	-1	16	9	-1	-1	-1	15	-1	-1	-1	-1	-1
-1	5	-1	-1	2	13	-1	-1	-1	-1	-1	-1	-1	-1	11	-1
1	3	-1	13	8	-1	-1	-1	-1	-1	4	-1	2	-1	-1	16
-1	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	13	1	-1	2	-1
11	-1	-1	3	10	-1	12	14	1	-1	-1	-1	8	-1	-1	7
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	1	-1	-1	-1	2	11	8	-1	-1	3	-1	12	-1	-1
-1	-1	-1	2	-1	-1	1	7	14	-1	13	-1	9	3	16	-1
-1	11	4	-1	6	-1	-1	8	-1	-1	16	-1	-1	7	-1	14
-1	-1	-1	1	13	-1	-1	-1	5	-1	-1	2	10	-1	12	8
-1	-1	-1	-1	14	10	5	-1	4	-1	-1	-1	13	-1	-1	-1
