4
2333
-1	-1	16	-1	11	-1	-1	5	8	-1	1	9	13	4	-1	-1
2	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	16	14	1	-1	-1
-1	7	13	9	-1	-1	-1	-1	15	-1	-1	-1	-1	8	-1	3
-1	6	-1	5	-1	16	12	-1	10	13	-1	-1	15	-1	-1	-1
-1	15	-1	-1	-1	-1	-1	-1	14	2	-1	-1	6	-1	-1	-1
13	-1	5	11	-1	-1	1	9	16	-1	-1	7	-1	-1	-1	-1
16	-1	-1	10	8	15	-1	-1	-1	-1	6	3	-1	-1	2	-1
-1	12	-1	8	-1	7	-1	-1	13	9	-1	-1	-1	10	-1	-1
-1	-1	-1	3	-1	14	9	-1	-1	11	-1	-1	-1	-1	-1	1
-1	-1	-1	14	4	3	2	6	-1	-1	13	-1	-1	5	-1	-1
-1	-1	-1	-1	-1	-1	-1	7	-1	3	-1	4	-1	9	-1	15
-1	-1	2	-1	-1	-1	-1	8	6	-1	-1	-1	-1	-1	-1	14
-1	-1	-1	-1	-1	1	-1	11	-1	8	-1	6	-1	7	-1	-1
12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1
14	-1	9	15	3	-1	-1	10	-1	-1	-1	-1	-1	-1	13	2
5	13	-1	-1	-1	-1	-1	-1	-1	16	-1	2	-1	14	11	6
