4
2383
-1	11	-1	16	8	-1	-1	13	4	-1	-1	14	3	-1	-1	2
-1	-1	-1	-1	7	-1	9	-1	-1	-1	11	13	-1	-1	10	-1
10	7	5	-1	1	-1	14	-1	8	-1	16	-1	-1	4	-1	12
-1	-1	-1	6	-1	-1	-1	10	-1	5	-1	15	-1	11	-1	-1
-1	-1	-1	-1	2	-1	-1	-1	12	-1	-1	5	10	6	-1	9
-1	-1	12	-1	11	-1	-1	-1	-1	16	4	1	8	-1	-1	5
-1	-1	-1	13	5	8	-1	-1	-1	-1	-1	9	-1	-1	-1	-1
-1	6	1	-1	-1	-1	4	-1	2	-1	14	11	-1	-1	-1	-1
-1	-1	-1	3	-1	-1	6	-1	-1	-1	-1	7	2	9	-1	-1
-1	-1	8	-1	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	10	-1	-1	7	-1	9	-1	13	-1	14	1	5	-1
-1	15	-1	14	-1	9	-1	12	6	-1	2	-1	11	7	-1	3
-1	4	-1	2	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	8	-1
-1	8	6	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	15	9	4	-1	8	-1	-1	1	-1	12	-1	14	-1
14	-1	3	-1	-1	-1	10	15	-1	12	-1	-1	-1	2	9	7
