4
2571
-1	-1	-1	-1	-1	7	2	-1	-1	5	-1	10	-1	1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	15	4	-1	-1	-1	-1	-1	-1
-1	8	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	7	-1	-1
13	-1	15	-1	-1	-1	5	4	-1	-1	-1	-1	-1	-1	-1	10
3	-1	-1	-1	-1	-1	-1	-1	2	9	-1	8	-1	6	-1	16
4	-1	16	-1	12	-1	-1	-1	-1	-1	-1	13	1	8	11	-1
7	9	12	5	13	-1	-1	-1	16	-1	-1	3	-1	-1	2	-1
-1	-1	-1	-1	-1	-1	11	2	-1	-1	-1	15	-1	-1	10	7
-1	-1	4	-1	6	10	1	-1	9	-1	7	-1	3	-1	5	-1
-1	-1	14	16	3	-1	-1	-1	-1	13	5	-1	-1	-1	9	2
-1	-1	1	-1	-1	9	-1	-1	-1	12	6	14	11	-1	15	-1
-1	12	-1	-1	-1	-1	-1	11	8	-1	3	-1	-1	16	-1	-1
14	-1	-1	3	-1	-1	-1	8	-1	-1	13	-1	-1	11	-1	-1
5	-1	11	4	-1	-1	-1	10	-1	16	-1	-1	9	-1	-1	-1
-1	-1	-1	6	2	-1	7	5	-1	-1	-1	-1	10	15	16	4
-1	-1	8	-1	15	-1	12	-1	6	1	-1	-1	13	-1	-1	-1
