4
2214
4	-1	-1	16	-1	11	-1	5	8	-1	14	2	-1	-1	-1	-1
-1	-1	-1	2	-1	7	-1	1	5	-1	16	-1	15	3	14	-1
-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	5	-1	-1	9
-1	1	-1	-1	9	-1	2	-1	-1	6	10	-1	-1	8	-1	-1
13	15	-1	-1	6	12	9	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	5	-1	-1	-1	-1	15	-1	6	-1	1	2	-1
-1	-1	2	-1	1	3	-1	-1	9	10	-1	14	4	-1	6	-1
-1	16	14	7	15	4	-1	-1	-1	13	5	8	-1	-1	3	-1
16	7	-1	-1	-1	-1	-1	13	4	-1	11	5	1	-1	-1	-1
-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1
-1	-1	-1	-1	11	5	-1	-1	-1	-1	12	1	8	-1	-1	-1
8	9	-1	6	16	-1	-1	-1	7	-1	-1	-1	3	-1	-1	5
-1	-1	16	1	-1	2	-1	-1	13	-1	-1	-1	-1	9	-1	11
-1	3	-1	11	12	-1	-1	-1	2	5	-1	-1	-1	-1	16	10
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1
-1	14	6	12	-1	1	-1	-1	-1	9	3	-1	-1	-1	4	-1
