4
2370
-1	-1	-1	4	-1	-1	-1	11	-1	16	-1	-1	-1	8	-1	-1
7	8	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	13	9	15	14
3	-1	-1	-1	-1	-1	14	-1	-1	2	-1	-1	11	4	-1	16
14	10	15	-1	7	-1	-1	13	1	-1	-1	-1	-1	2	12	-1
-1	-1	-1	13	3	4	16	-1	-1	-1	-1	8	-1	15	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	5	11	-1	-1	2	10	-1	-1
12	6	-1	5	9	15	-1	14	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	9	-1	11	13	-1	7	-1	14	-1	-1	16	-1	-1	-1
8	5	-1	-1	16	2	-1	9	-1	-1	-1	-1	1	-1	-1	15
4	-1	-1	-1	-1	-1	-1	1	13	8	-1	-1	-1	-1	16	-1
-1	-1	-1	-1	-1	10	-1	-1	15	-1	-1	2	8	-1	-1	-1
-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	9	5
-1	-1	7	-1	-1	-1	13	6	-1	-1	14	-1	-1	-1	-1	-1
-1	9	8	16	-1	-1	2	-1	-1	6	-1	-1	-1	-1	3	-1
-1	14	10	-1	-1	-1	-1	8	-1	15	12	11	-1	-1	-1	-1
-1	12	13	-1	-1	1	15	16	3	5	9	-1	-1	7	-1	4
