4
2288
11	-1	10	-1	-1	13	3	-1	9	-1	15	16	-1	-1	7	6
-1	6	9	3	14	-1	-1	-1	-1	-1	10	-1	-1	2	-1	8
-1	-1	16	-1	-1	-1	6	2	-1	-1	8	-1	-1	-1	-1	-1
-1	-1	-1	-1	12	1	-1	-1	13	-1	-1	3	-1	10	-1	-1
-1	-1	-1	6	9	-1	-1	-1	2	5	-1	-1	-1	-1	10	-1
-1	4	-1	-1	6	7	2	-1	14	-1	-1	-1	-1	16	-1	-1
-1	3	-1	15	-1	-1	11	14	-1	-1	13	9	-1	4	-1	-1
-1	-1	-1	10	-1	-1	4	-1	-1	11	-1	-1	2	12	-1	-1
-1	10	8	13	-1	-1	16	-1	-1	7	4	-1	5	-1	-1	-1
-1	12	-1	11	-1	-1	5	-1	16	-1	-1	-1	-1	-1	-1	7
7	-1	-1	-1	8	-1	14	-1	15	-1	5	-1	-1	-1	16	1
-1	-1	3	-1	-1	-1	-1	9	-1	12	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	11	-1	-1	16	10	-1	1	-1	-1
-1	-1	5	2	-1	12	-1	4	-1	-1	-1	11	-1	-1	6	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	13	14	8	-1
16	-1	-1	12	2	-1	-1	13	-1	9	-1	-1	-1	-1	4	3
