4
2522
-1	10	-1	15	8	6	14	12	-1	1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	2	13	-1	9	-1
13	-1	-1	-1	-1	-1	9	16	12	-1	3	-1	-1	-1	-1	15
-1	-1	-1	-1	-1	5	15	1	-1	-1	7	-1	-1	-1	-1	3
-1	4	-1	12	14	13	-1	-1	1	-1	8	-1	-1	16	-1	10
-1	1	7	8	-1	-1	-1	4	-1	-1	-1	9	-1	6	-1	-1
-1	-1	3	-1	-1	15	-1	-1	-1	-1	-1	-1	-1	8	4	-1
2	-1	-1	13	-1	8	-1	-1	-1	-1	-1	16	-1	14	15	-1
12	7	8	16	-1	-1	3	-1	-1	-1	14	4	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	11	-1	10	9	16	-1	-1	12	5	-1
9	5	4	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	6	-1
6	2	-1	-1	15	-1	-1	-1	3	-1	-1	5	-1	-1	-1	13
14	-1	-1	-1	-1	16	2	-1	-1	-1	-1	15	-1	9	1	6
-1	15	-1	-1	9	14	-1	-1	16	-1	-1	-1	4	-1	-1	-1
10	-1	6	-1	-1	-1	4	-1	14	5	-1	-1	-1	-1	-1	7
-1	13	-1	-1	7	-1	6	-1	-1	4	9	-1	5	3	-1	8
