4
2483
4	-1	-1	-1	11	5	1	-1	-1	2	-1	7	-1	3	-1	-1
-1	-1	-1	-1	-1	7	-1	3	-1	5	-1	-1	-1	-1	-1	-1
-1	9	-1	5	-1	-1	-1	16	10	1	-1	-1	11	14	-1	13
-1	-1	-1	1	15	-1	-1	-1	9	-1	13	3	4	12	-1	8
-1	-1	-1	11	16	-1	6	-1	-1	-1	-1	-1	1	-1	-1	-1
-1	-1	12	-1	9	-1	-1	7	1	-1	-1	13	14	-1	-1	-1
-1	7	16	-1	-1	4	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	6	12	-1	-1	14	-1	11	3	16	2	10	-1	-1
6	-1	10	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	11
-1	14	13	-1	-1	6	-1	-1	8	-1	9	11	-1	4	-1	-1
3	-1	11	-1	8	10	-1	15	-1	-1	-1	12	-1	5	-1	6
-1	-1	-1	15	5	-1	-1	-1	-1	-1	6	-1	-1	13	-1	-1
-1	-1	9	16	-1	-1	5	12	-1	4	1	-1	-1	-1	-1	-1
-1	10	5	-1	-1	-1	2	-1	-1	3	7	8	-1	6	-1	-1
11	4	-1	-1	-1	8	-1	-1	12	-1	-1	-1	9	1	-1	-1
15	-1	7	8	-1	-1	-1	-1	-1	10	-1	-1	12	-1	2	-1
