4
2367
2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1
-1	14	16	-1	1	-1	15	-1	-1	-1	11	8	-1	10	-1	-1
10	-1	7	11	-1	13	2	-1	-1	-1	-1	-1	-1	3	14	-1
-1	-1	3	8	9	7	-1	-1	12	-1	13	-1	-1	-1	2	11
15	2	6	-1	-1	9	-1	-1	5	-1	3	-1	-1	-1	-1	-1
-1	-1	-1	-1	8	12	-1	10	-1	14	-1	-1	-1	-1	-1	-1
4	-1	-1	14	15	-1	1	-1	-1	-1	10	7	-1	-1	-1	3
-1	-1	9	-1	3	-1	4	-1	-1	16	2	1	-1	8	-1	-1
-1	-1	-1	4	-1	-1	-1	5	15	3	-1	-1	8	-1	-1	-1
-1	5	-1	-1	16	4	-1	15	13	1	14	-1	9	11	-1	-1
-1	3	15	-1	10	6	-1	-1	-1	-1	5	-1	16	4	-1	-1
9	-1	-1	-1	13	-1	3	-1	4	-1	-1	-1	-1	-1	-1	6
-1	-1	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	15	10
-1	-1	-1	10	-1	-1	16	-1	-1	-1	-1	-1	-1	2	-1	9
16	-1	-1	-1	-1	-1	11	4	-1	-1	1	12	6	7	-1	-1
-1	-1	11	-1	7	14	5	-1	-1	-1	8	-1	-1	-1	-1	-1
